date,ticker,close,volume
2024-03-11,EEM,38.811546325683594,22761600
2024-03-12,EEM,39.23846435546875,37392400
2024-03-13,EEM,39.115135192871094,25742900
2024-03-14,EEM,38.9159049987793,31566200
2024-03-15,EEM,38.67872619628906,32816600
2024-03-18,EEM,38.74513626098633,23107900
2024-03-19,EEM,38.555397033691406,23851800
2024-03-20,EEM,38.99180221557617,32308000
2024-03-21,EEM,39.03923797607422,27655700
2024-03-22,EEM,38.76411437988281,30355600
2024-03-25,EEM,38.792572021484375,12894800
2024-03-26,EEM,38.76411437988281,15363300
2024-03-27,EEM,38.83052062988281,21819500
2024-03-28,EEM,38.97282791137695,28296300
2024-04-01,EEM,39.03923797607422,20857100
2024-04-02,EEM,39.162567138671875,22346100
2024-04-03,EEM,39.19103240966797,33272500
2024-04-04,EEM,39.04872512817383,33317700
2024-04-05,EEM,39.13410568237305,31564000
2024-04-08,EEM,39.3902587890625,18452500
2024-04-09,EEM,39.6558952331543,23963700
2024-04-10,EEM,39.115135192871094,37281800
2024-04-11,EEM,39.35231018066406,23648600
2024-04-12,EEM,38.4510383605957,50234600
2024-04-15,EEM,38.204376220703125,31290100
2024-04-16,EEM,37.701568603515625,43707900
2024-04-17,EEM,37.67310333251953,26019400
2024-04-18,EEM,37.82489013671875,20581900
2024-04-19,EEM,37.67310333251953,29537400
2024-04-22,EEM,38.0810432434082,25738800
2024-04-23,EEM,38.39412307739258,21907100
2024-04-24,EEM,38.526939392089844,18118100
2024-04-25,EEM,38.61231994628906,21962500
2024-04-26,EEM,39.05821228027344,24407700
2024-04-29,EEM,39.43769073486328,31041200
2024-04-30,EEM,38.887447357177734,32748700
2024-05-01,EEM,38.92538833618164,34489500
2024-05-02,EEM,39.9310188293457,48855700
2024-05-03,EEM,40.29153060913086,31815100
2024-05-06,EEM,40.3294792175293,19706300
2024-05-07,EEM,40.10178756713867,21316800
2024-05-08,EEM,40.111270904541016,18933700
2024-05-09,EEM,40.23460388183594,22204400
2024-05-10,EEM,40.31998825073242,28056400
2024-05-13,EEM,40.623573303222656,22233800
2024-05-14,EEM,40.84177780151367,24295800
2024-05-15,EEM,41.27817916870117,30011900
2024-05-16,EEM,41.363563537597656,27395100
2024-05-17,EEM,41.54381561279297,30865100
2024-05-20,EEM,41.39202880859375,24234000
2024-05-21,EEM,41.13587951660156,18470000
2024-05-22,EEM,41.00305938720703,23030800
2024-05-23,EEM,40.6994743347168,28607000
2024-05-24,EEM,40.81331253051758,20986300
2024-05-28,EEM,40.75638961791992,21179400
2024-05-29,EEM,40.14922332763672,30803500
2024-05-30,EEM,40.035377502441406,20741500
2024-05-31,EEM,39.64641571044922,49609100
2024-06-03,EEM,40.06383514404297,33839300
2024-06-04,EEM,39.50410079956055,38401100
2024-06-05,EEM,40.13973617553711,28092300
2024-06-06,EEM,40.338966369628906,26450400
2024-06-07,EEM,39.88358688354492,37626400
2024-06-10,EEM,40.120758056640625,30846300
2024-06-11,EEM,39.98702621459961,35763000
2024-06-12,EEM,40.38823318481445,34679600
2024-06-13,EEM,40.29270553588867,21553600
2024-06-14,EEM,40.34046936035156,18813600
2024-06-17,EEM,40.598384857177734,21037700
2024-06-18,EEM,40.97093963623047,35675300
2024-06-20,EEM,40.90407180786133,43438100
2024-06-21,EEM,40.760780334472656,20232900
2024-06-24,EEM,40.760780334472656,19840000
2024-06-25,EEM,40.66525650024414,25337500
2024-06-26,EEM,40.579280853271484,18961900
2024-06-27,EEM,40.607940673828125,24041500
2024-06-28,EEM,40.684356689453125,22614500
2024-07-01,EEM,40.779884338378906,18805300
2024-07-02,EEM,40.90407180786133,21593200
2024-07-03,EEM,41.50587844848633,27233300
2024-07-05,EEM,41.677825927734375,21337800
2024-07-08,EEM,41.687381744384766,18685200
2024-07-09,EEM,41.85932540893555,19364300
2024-07-10,EEM,42.098140716552734,15332700
2024-07-11,EEM,42.34651184082031,35650400
2024-07-12,EEM,42.51845169067383,24799300
2024-07-15,EEM,42.06948471069336,24174900
2024-07-16,EEM,42.30829620361328,19234300
2024-07-17,EEM,41.620513916015625,42630900
2024-07-18,EEM,41.22885513305664,42400100
2024-07-19,EEM,40.82765197753906,34590700
2024-07-22,EEM,41.17154312133789,17057500
2024-07-23,EEM,40.80854797363281,22891900
2024-07-24,EEM,40.216285705566406,28113700
2024-07-25,EEM,40.053890228271484,27940500
2024-07-26,EEM,40.46464920043945,21393700
2024-07-29,EEM,40.33091735839844,14299200
2024-07-30,EEM,40.1494140625,19193600
2024-07-31,EEM,41.02825164794922,38600400
2024-08-01,EEM,40.31180953979492,35497100
2024-08-02,EEM,39.7386589050293,36857000
2024-08-05,EEM,38.611454010009766,60439500
2024-08-06,EEM,38.8311653137207,32540200
2024-08-07,EEM,39.06998062133789,36654400
2024-08-08,EEM,39.958370208740234,30021900
2024-08-09,EEM,40.17808151245117,21142800
2024-08-12,EEM,40.31180953979492,15042300
2024-08-13,EEM,40.760780334472656,21073600
2024-08-14,EEM,40.541072845458984,17537100
2024-08-15,EEM,40.99004364013672,26914000
2024-08-16,EEM,41.46767044067383,31457900
2024-08-19,EEM,41.8688850402832,26716600
2024-08-20,EEM,41.54409408569336,19230800
2024-08-21,EEM,41.706485748291016,14644400
2024-08-22,EEM,41.190643310546875,22515000
2024-08-23,EEM,41.87843322753906,27848700
2024-08-26,EEM,41.524986267089844,18429300
2024-08-27,EEM,41.58230209350586,14424700
2024-08-28,EEM,41.32438278198242,15443000
2024-08-29,EEM,41.34348678588867,15497600
2024-08-30,EEM,41.42945861816406,29450400
2024-09-03,EEM,40.607940673828125,35293700
2024-09-04,EEM,40.598384857177734,24895900
2024-09-05,EEM,40.65570831298828,22513900
2024-09-06,EEM,39.91060256958008,32436800
2024-09-09,EEM,40.24494552612305,19917400
2024-09-10,EEM,40.092105865478516,19700400
2024-09-11,EEM,40.38823318481445,26253300
2024-09-12,EEM,40.722572326660156,19993200
2024-09-13,EEM,40.91362380981445,16882300
2024-09-16,EEM,41.047359466552734,14733000
2024-09-17,EEM,41.09511947631836,20623700
2024-09-18,EEM,40.95183181762695,26010500
2024-09-19,EEM,41.82111358642578,41025500
2024-09-20,EEM,41.735145568847656,33038100
2024-09-23,EEM,42.05992889404297,24891700
2024-09-24,EEM,43.49281692504883,64472700
2024-09-25,EEM,43.0342903137207,41967800
2024-09-26,EEM,44.61046600341797,80876300
2024-09-27,EEM,44.52449417114258,51540100
2024-09-30,EEM,43.808048248291016,61400400
2024-10-01,EEM,44.12328338623047,38648900
2024-10-02,EEM,44.9925651550293,55790400
2024-10-03,EEM,44.45762634277344,31198300
2024-10-04,EEM,44.86838150024414,29476800
2024-10-07,EEM,45.24093246459961,42198000
2024-10-08,EEM,44.12328338623047,47817300
2024-10-09,EEM,43.88447189331055,35395800
2024-10-10,EEM,43.97043991088867,18052400
2024-10-11,EEM,44.285675048828125,28389200
2024-10-14,EEM,44.10417175292969,20415200
2024-10-15,EEM,43.168025970458984,31270700
2024-10-16,EEM,43.50236892700195,25111200
2024-10-17,EEM,43.43550109863281,36885700
2024-10-18,EEM,43.865360260009766,30391600
2024-10-21,EEM,43.55968475341797,19614900
2024-10-22,EEM,43.46415710449219,19243400
2024-10-23,EEM,43.206233978271484,19822000
2024-10-24,EEM,43.13936996459961,16257100
2024-10-25,EEM,43.101158142089844,21428500
2024-10-28,EEM,43.29220962524414,15169300
2024-10-29,EEM,43.15847396850586,15439300
2024-10-30,EEM,42.738162994384766,24149900
2024-10-31,EEM,42.46113586425781,43988700
2024-11-01,EEM,42.499351501464844,17525900
2024-11-04,EEM,42.738162994384766,24674200
2024-11-05,EEM,43.32086944580078,21398300
2024-11-06,EEM,42.78592300415039,37143300
2024-11-07,EEM,43.73162841796875,39247600
2024-11-08,EEM,42.65218734741211,44833800
2024-11-11,EEM,42.32740020751953,21342300
2024-11-12,EEM,41.524986267089844,33946300
2024-11-13,EEM,41.257511138916016,26586800
2024-11-14,EEM,41.02825164794922,34443200
2024-11-15,EEM,41.02825164794922,29127800
2024-11-18,EEM,41.49633026123047,27765000
2024-11-19,EEM,41.46767044067383,16624500
2024-11-20,EEM,41.4199104309082,18358000
2024-11-21,EEM,41.33393478393555,16086900
2024-11-22,EEM,41.34348678588867,14104100
2024-11-25,EEM,41.37214660644531,18855100
2024-11-26,EEM,41.200199127197266,19119700
2024-11-27,EEM,41.257511138916016,17922000
2024-11-29,EEM,41.32438278198242,17372200
2024-12-02,EEM,41.486778259277344,16508700
2024-12-03,EEM,41.57274627685547,49462500
2024-12-04,EEM,41.677825927734375,21339100
2024-12-05,EEM,41.95484924316406,23736100
2024-12-06,EEM,41.88798141479492,13142400
2024-12-09,EEM,42.74771499633789,34841300
2024-12-10,EEM,42.05992889404297,26979800
2024-12-11,EEM,42.231876373291016,20405600
2024-12-12,EEM,42.02172088623047,17662900
2024-12-13,EEM,42.05992889404297,19381200
2024-12-16,EEM,41.830665588378906,32259800
2024-12-17,EEM,41.73061752319336,30224000
2024-12-18,EEM,40.75923156738281,33249500
2024-12-19,EEM,40.895225524902344,31146900
2024-12-20,EEM,41.060359954833984,25512200
2024-12-23,EEM,41.293495178222656,17955400
2024-12-24,EEM,41.41977310180664,7066800
2024-12-26,EEM,41.274070739746094,16152200
2024-12-27,EEM,41.08950424194336,22672400
2024-12-30,EEM,40.75923156738281,25055000
2024-12-31,EEM,40.62323760986328,40524000
2025-01-02,EEM,40.56495666503906,25287200
2025-01-03,EEM,40.94379806518555,17706000
2025-01-06,EEM,41.08950424194336,26200900
2025-01-07,EEM,40.79808807373047,30912500
2025-01-08,EEM,40.60380935668945,20257500
2025-01-10,EEM,39.914127349853516,42204300
2025-01-13,EEM,39.64214324951172,28154900
2025-01-14,EEM,40.08898162841797,23438600
2025-01-15,EEM,40.613529205322266,22557000
2025-01-16,EEM,40.56495666503906,17711400
2025-01-17,EEM,40.88551330566406,30692300
2025-01-21,EEM,41.322635650634766,16728200
2025-01-22,EEM,41.351776123046875,16894600
2025-01-23,EEM,41.44891357421875,15212800
2025-01-24,EEM,41.72090148925781,20962800
2025-01-27,EEM,40.96322250366211,25964200
2025-01-28,EEM,41.26435089111328,22438200
2025-01-29,EEM,41.274070739746094,24922400
2025-01-30,EEM,41.97346115112305,30450300
2025-01-31,EEM,41.49748992919922,29974700
2025-02-03,EEM,41.196353912353516,37505700
2025-02-04,EEM,41.934608459472656,26992900
2025-02-05,EEM,41.8277587890625,21829200
2025-02-06,EEM,42.00260925292969,19365700
2025-02-07,EEM,41.963748931884766,32804300
2025-02-10,EEM,42.46886444091797,19596700
2025-02-11,EEM,42.303733825683594,19596800
2025-02-12,EEM,42.536861419677734,19986000
2025-02-13,EEM,42.80885314941406,22841000
2025-02-14,EEM,43.139122009277344,24329400
2025-02-18,EEM,43.411109924316406,23037100
2025-02-19,EEM,43.34311294555664,20275200
2025-02-20,EEM,43.74138259887695,29210500
2025-02-21,EEM,43.61509704589844,33974700
2025-02-24,EEM,42.944847106933594,38307000
2025-02-25,EEM,42.9739875793457,19955500
2025-02-26,EEM,43.401397705078125,25171000
2025-02-27,EEM,42.55629348754883,30518900
2025-02-28,EEM,41.97346115112305,52402300
2025-03-03,EEM,41.604339599609375,45587700
2025-03-04,EEM,41.95403289794922,30082400
2025-03-05,EEM,43.20711898803711,47763400
2025-03-06,EEM,42.93513107299805,33544500
2025-03-07,EEM,43.14883804321289,23474500
2025-03-10,EEM,42.119171142578125,29502500
2025-03-11,EEM,42.46886444091797,21184100
2025-03-12,EEM,42.70199966430664,17731600
2025-03-13,EEM,42.52714920043945,17870100
2025-03-14,EEM,43.30426025390625,21858400
2025-03-17,EEM,44.042510986328125,37712400
2025-03-18,EEM,43.819087982177734,19974200
2025-03-19,EEM,43.92594528198242,31657500
2025-03-20,EEM,43.51796340942383,25180900
2025-03-21,EEM,43.30426025390625,19403800
2025-03-24,EEM,43.498531341552734,20479000
2025-03-25,EEM,43.37225341796875,29535900
2025-03-26,EEM,43.10997772216797,22002200
2025-03-27,EEM,43.32368469238281,15749100
2025-03-28,EEM,42.51743698120117,27866500
2025-03-31,EEM,42.449440002441406,25638300
2025-04-01,EEM,42.58543395996094,21530300
2025-04-02,EEM,42.64371871948242,18068100
2025-04-03,EEM,41.74032974243164,26997500
2025-04-04,EEM,39.41872787475586,75853000
2025-04-07,EEM,37.951934814453125,87724900
2025-04-08,EEM,37.41767883300781,57879100
2025-04-09,EEM,40.011268615722656,71100600
2025-04-10,EEM,39.32158279418945,44475900
2025-04-11,EEM,40.555240631103516,43956500
2025-04-14,EEM,40.92436981201172,22549600
2025-04-15,EEM,40.88551330566406,18077500
2025-04-16,EEM,40.40953826904297,19984700
2025-04-17,EEM,40.72037887573242,23264400
2025-04-21,EEM,40.710662841796875,16440700
2025-04-22,EEM,41.322635650634766,25716100
2025-04-23,EEM,41.798614501953125,24787400
2025-04-24,EEM,42.284305572509766,28843500
2025-04-25,EEM,42.20659255981445,18363700
2025-04-28,EEM,42.284305572509766,11002200
2025-04-29,EEM,42.40087127685547,12809100
2025-04-30,EEM,42.50772476196289,20928800
2025-05-01,EEM,42.498008728027344,14740500
2025-05-02,EEM,43.71223831176758,33945900
2025-05-05,EEM,44.042510986328125,22661100
2025-05-06,EEM,43.86766052246094,17418700
2025-05-07,EEM,43.3625373840332,23390500
2025-05-08,EEM,43.33340072631836,17573700
2025-05-09,EEM,43.624813079833984,16091100
2025-05-12,EEM,44.56705856323242,26843500
2025-05-13,EEM,44.6447639465332,23970300
2025-05-14,EEM,44.98474884033203,22561700
2025-05-15,EEM,44.9653205871582,21682500
2025-05-16,EEM,44.93617630004883,23296900
2025-05-19,EEM,45.03331756591797,16823000
2025-05-20,EEM,44.98474884033203,20233700
2025-05-21,EEM,44.86818313598633,25570400
2025-05-22,EEM,44.722476959228516,16773000
2025-05-23,EEM,44.907039642333984,22018900
2025-05-27,EEM,44.80018615722656,26278900
2025-05-28,EEM,44.596195220947266,26970500
2025-05-29,EEM,44.76133346557617,24291700
2025-05-30,EEM,44.21735763549805,42291600
2025-06-02,EEM,44.53791427612305,20576500
2025-06-03,EEM,44.6447639465332,20943400
2025-06-04,EEM,45.198455810546875,26497800
2025-06-05,EEM,45.43158721923828,26292800
2025-06-06,EEM,45.57728958129883,16629900
2025-06-09,EEM,45.96584701538086,22715200
2025-06-10,EEM,46.22812271118164,26583600
2025-06-11,EEM,46.42239761352539,28230800
2025-06-12,EEM,46.50010299682617,19734400
2025-06-13,EEM,45.76185607910156,35198100
2025-06-16,EEM,46.32286834716797,26995900
2025-06-17,EEM,45.714778900146484,35176900
2025-06-18,EEM,45.7049674987793,26286900
2025-06-20,EEM,45.44015884399414,32783300
2025-06-23,EEM,45.81285858154297,22233200
2025-06-24,EEM,46.99961853027344,36113900
2025-06-25,EEM,47.03884506225586,23739200
2025-06-26,EEM,47.35270309448242,21962200
2025-06-27,EEM,47.166351318359375,37593400
2025-06-30,EEM,47.313472747802734,32966300
2025-07-01,EEM,47.4017448425293,25393000
2025-07-02,EEM,47.60770797729492,23950600
2025-07-03,EEM,47.823482513427734,20080100
2025-07-07,EEM,47.14673614501953,24462300
2025-07-08,EEM,47.440975189208984,16316900
2025-07-09,EEM,47.362510681152344,14846200
2025-07-10,EEM,47.490013122558594,21892100
2025-07-11,EEM,47.33308792114258,27338400
2025-07-14,EEM,47.4017448425293,16882100
2025-07-15,EEM,47.745018005371094,24890500
2025-07-16,EEM,47.970603942871094,32620000
2025-07-17,EEM,48.24522399902344,22323900
2025-07-18,EEM,48.13733673095703,23408000
2025-07-21,EEM,48.451194763183594,16861700
2025-07-22,EEM,48.48061752319336,22316500
2025-07-23,EEM,48.971012115478516,23744600
2025-07-24,EEM,48.70619583129883,18948000
2025-07-25,EEM,48.55907440185547,15605000
2025-07-28,EEM,48.23542022705078,27703400
2025-07-29,EEM,48.255035400390625,24742400
2025-07-30,EEM,47.90195083618164,37855400
2025-07-31,EEM,47.62732696533203,30587100
2025-08-01,EEM,47.27423858642578,27234300
2025-08-04,EEM,47.7646369934082,32920400
2025-08-05,EEM,47.90195083618164,18709100
2025-08-06,EEM,48.12752914428711,17094000
2025-08-07,EEM,48.52965545654297,23378900
2025-08-08,EEM,48.490421295166016,16926700
2025-08-11,EEM,48.353111267089844,15176100
2025-08-12,EEM,48.94158935546875,22908400
2025-08-13,EEM,49.53006362915039,28585500
2025-08-14,EEM,48.921974182128906,28016600
2025-08-15,EEM,48.98081970214844,24042600
2025-08-18,EEM,49.2652473449707,19212500
2025-08-19,EEM,48.86312484741211,17226800
2025-08-20,EEM,48.79446792602539,20299200
2025-08-21,EEM,48.686580657958984,14428500
2025-08-22,EEM,49.65756607055664,31264200
2025-08-25,EEM,49.37313461303711,23701400
2025-08-26,EEM,49.245635986328125,25684000
2025-08-27,EEM,48.95139694213867,31452900
2025-08-28,EEM,49.13774871826172,21353800
2025-08-29,EEM,48.90235900878906,24867400
2025-09-02,EEM,48.86312484741211,24343900
2025-09-03,EEM,49.049476623535156,29035600
2025-09-04,EEM,48.892547607421875,14791900
2025-09-05,EEM,49.48102569580078,24805800
2025-09-08,EEM,49.93218994140625,23345100
2025-09-09,EEM,50.206809997558594,23818600
2025-09-10,EEM,50.55009078979492,27152000
2025-09-11,EEM,51.28568649291992,38948300
2025-09-12,EEM,51.25625991821289,17773100
2025-09-15,EEM,51.628963470458984,22076400
2025-09-16,EEM,52.011470794677734,28614400
2025-09-17,EEM,52.23705291748047,53353400
2025-09-18,EEM,52.10955047607422,30544400
2025-09-19,EEM,51.991851806640625,37385100
2025-09-22,EEM,52.246864318847656,18357700
2025-09-23,EEM,52.276283264160156,21298600
2025-09-24,EEM,52.0997428894043,24947100
2025-09-25,EEM,51.79569625854492,27611900
2025-09-26,EEM,51.69761657714844,22608400
2025-09-29,EEM,52.16839599609375,26754400
2025-09-30,EEM,52.374366760253906,25165300
2025-10-01,EEM,52.78629684448242,29971300
2025-10-02,EEM,53.031494140625,27872000
2025-10-03,EEM,53.18842315673828,21836000
2025-10-06,EEM,53.433624267578125,17890500
2025-10-07,EEM,53.021690368652344,18605600
2025-10-08,EEM,53.44343185424805,15391200
2025-10-09,EEM,52.89418411254883,24685200
2025-10-10,EEM,50.942405700683594,67908200
2025-10-13,EEM,52.42340850830078,34717200
2025-10-14,EEM,51.9526252746582,36062800
2025-10-15,EEM,52.80591583251953,31145700
2025-10-16,EEM,53.149192810058594,29782000
2025-10-17,EEM,53.13938522338867,24373600
2025-10-20,EEM,53.865169525146484,29450600
2025-10-21,EEM,53.26688766479492,27091800
2025-10-22,EEM,53.21784591674805,23595100
2025-10-23,EEM,53.688629150390625,19655800
2025-10-24,EEM,54.04171371459961,19506300
2025-10-27,EEM,54.63999557495117,24016300
2025-10-28,EEM,54.62038040161133,25911500
2025-10-29,EEM,54.934234619140625,32924600
2025-10-30,EEM,54.36537551879883,22532800
2025-10-31,EEM,54.23787307739258,29316400
2025-11-03,EEM,54.581153869628906,18735900
2025-11-04,EEM,53.58074188232422,25655800
2025-11-05,EEM,54.06132888793945,22362000
2025-11-06,EEM,53.65920639038086,24880700
2025-11-07,EEM,53.50227737426758,32432300
2025-11-10,EEM,54.4438362121582,27712200
2025-11-11,EEM,54.502685546875,22791800
2025-11-12,EEM,54.51249313354492,24137600
2025-11-13,EEM,53.87498092651367,29877500
2025-11-14,EEM,53.90440368652344,27660000
2025-11-17,EEM,53.26688766479492,24765100
2025-11-18,EEM,53.0020751953125,29360300
2025-11-19,EEM,52.81571960449219,20897700
2025-11-20,EEM,52.08993911743164,32026400
2025-11-21,EEM,52.08012390136719,40328800
2025-11-24,EEM,52.629371643066406,33650600
2025-11-25,EEM,52.81571960449219,25248200
2025-11-26,EEM,53.19823455810547,22161600
2025-11-28,EEM,53.27669143676758,15057500
2025-12-01,EEM,53.237464904785156,17854000
2025-12-02,EEM,53.257080078125,22523100
2025-12-03,EEM,53.29631042480469,16750200
2025-12-04,EEM,53.28650665283203,14443500
2025-12-05,EEM,53.688629150390625,20114400
2025-12-08,EEM,53.5709342956543,29055600
2025-12-09,EEM,53.482662200927734,17789200
2025-12-10,EEM,54.0809440612793,35022900
2025-12-11,EEM,53.8259391784668,22013500
2025-12-12,EEM,53.19823455810547,30590000
2025-12-15,EEM,53.04130935668945,29137000
2025-12-16,EEM,52.70604705810547,38180700
2025-12-17,EEM,52.32801055908203,35740800
2025-12-18,EEM,52.92491149902344,29985700
2025-12-19,EEM,53.442222595214844,28831700
2025-12-22,EEM,53.73072052001953,21645200
2025-12-23,EEM,54.029170989990234,25319700
2025-12-24,EEM,54.13859939575195,9565300
2025-12-26,EEM,54.51663589477539,11352000
2025-12-29,EEM,54.37736129760742,18816700
2025-12-30,EEM,54.596221923828125,24643000
2025-12-31,EEM,54.427101135253906,20000900
2026-01-02,EEM,55.94919204711914,38255900
2026-01-05,EEM,56.565982818603516,37082500
2026-01-06,EEM,56.98381042480469,29801700
2026-01-07,EEM,56.556034088134766,26931300
2026-01-08,EEM,56.575931549072266,27719800
2026-01-09,EEM,56.84453582763672,31540700
2026-01-12,EEM,57.64039611816406,47304300
2026-01-13,EEM,57.21261978149414,34414900
2026-01-14,EEM,57.45138168334961,45156200
2026-01-15,EEM,57.78962326049805,60438100
2026-01-16,EEM,57.57075881958008,30624000
2026-01-20,EEM,57.01365661621094,37026900
2026-01-21,EEM,57.958744049072266,44193800
2026-01-22,EEM,58.39646911621094,33731400
2026-01-23,EEM,58.764556884765625,31584700
2026-01-26,EEM,58.864036560058594,37945000
2026-01-27,EEM,60.02798843383789,62222300
2026-01-28,EEM,60.43586730957031,52067700
2026-01-29,EEM,60.127471923828125,70851900
2026-01-30,EEM,58.79439926147461,73861200
2026-02-02,EEM,58.97346878051758,44512300
2026-02-03,EEM,59.291812896728516,41132300
2026-02-04,EEM,58.49595260620117,50852400
2026-02-05,EEM,58.22734832763672,50880900
2026-02-06,EEM,59.75938415527344,37534800
2026-02-09,EEM,60.19710922241211,35324300
2026-02-10,EEM,60.286643981933594,32247100
2026-02-11,EEM,61.24168014526367,38158900
2026-02-12,EEM,60.5452995300293,48070600
2026-02-13,EEM,60.803955078125,40091300
2026-02-17,EEM,60.55524826049805,38127200
2026-02-18,EEM,60.873592376708984,29966900
2026-02-19,EEM,60.724369049072266,38043800
2026-02-20,EEM,62.01764678955078,56421600
2026-02-23,EEM,61.331214904785156,36573400
2026-02-24,EEM,62.296199798583984,44407300
2026-02-25,EEM,62.98263168334961,42201200
2026-02-26,EEM,62.38573455810547,52083200
2026-02-27,EEM,62.25640869140625,34830100
2026-03-02,EEM,61.18199157714844,46879900
2026-03-03,EEM,58.117916107177734,99942900
2026-03-04,EEM,58.744659423828125,74073300
2026-03-05,EEM,57.33200454711914,81396900
2026-03-06,EEM,57.02360534667969,55731800
2026-03-09,EEM,58.147762298583984,65072500
2026-03-10,EEM,58.37657165527344,56415100
2026-03-11,EEM,58.52579879760742,35658200
2026-03-12,EEM,56.655517578125,53035000
2026-03-13,EEM,56.50629425048828,47897100
2026-03-16,EEM,58.078125,36204900
2026-03-17,EEM,58.44620895385742,24929100
2026-03-18,EEM,57.262367248535156,37207400
2026-03-19,EEM,57.322052001953125,50957600
2026-03-20,EEM,55.352291107177734,78534200
2026-03-23,EEM,57.01365661621094,61193400
2026-03-24,EEM,56.22774124145508,37191900
2026-03-25,EEM,57.123085021972656,36444000
2026-03-26,EEM,55.18317413330078,42794900
2026-03-27,EEM,54.91456985473633,38596100
2026-03-30,EEM,54.466896057128906,32281500
2026-03-31,EEM,56.49634552001953,64809400
2026-04-01,EEM,56.9340705871582,51176300
2026-04-02,EEM,56.29737854003906,33449800
2026-04-06,EEM,56.814693450927734,19981700
2026-04-07,EEM,57.01365661621094,28112800
2026-04-08,EEM,60.127471923828125,50444800
2026-04-09,EEM,59.968299865722656,35719500
2026-04-10,EEM,60.24685287475586,20508400
2026-04-13,EEM,60.754215240478516,24457400
2026-04-14,EEM,61.91816711425781,23734200
2026-04-15,EEM,61.87837219238281,26278700
2026-04-16,EEM,62.127079010009766,32327600
2026-04-17,EEM,63.3109245300293,46228600
2026-04-20,EEM,62.85330581665039,20045600
2026-04-21,EEM,61.9281120300293,25552600
2026-04-22,EEM,63.052268981933594,19635300
2026-04-23,EEM,62.02759552001953,33271500
2026-04-24,EEM,63.41040802001953,26360600
2026-04-27,EEM,63.3109245300293,14689400
2026-04-28,EEM,62.66428756713867,20628900
2026-04-29,EEM,62.36583709716797,21066100
2026-04-30,EEM,63.65911865234375,32197000
2026-05-01,EEM,63.79838943481445,22489200
2026-05-04,EEM,63.7685432434082,19751800
2026-05-05,EEM,65.06182861328125,18701000
2026-05-06,EEM,67.1410140991211,35376400
2026-05-07,EEM,66.24566650390625,34734700
2026-05-08,EEM,67.58869171142578,27606300
2026-05-11,EEM,67.53894805908203,14667100
2026-05-12,EEM,65.47965240478516,37773400
2026-05-13,EEM,66.86246490478516,26065400
2026-05-14,EEM,67.03158569335938,21184400
2026-05-15,EEM,64.73352813720703,34830900
2026-05-18,EEM,64.63404846191406,37739800
2026-05-19,EEM,63.9277229309082,37009400
2026-05-20,EEM,65.12151336669922,32484700
2026-05-21,EEM,65.68856811523438,28726400
2026-05-22,EEM,65.53933715820312,30851000
2026-05-26,EEM,68.04631042480469,25457000
2026-05-27,EEM,68.03636169433594,31991500
2026-05-28,EEM,68.2552261352539,33058600
2026-05-29,EEM,68.24527740478516,32143100
2026-06-01,EEM,69.7176284790039,31731100
2026-06-02,EEM,70.43390655517578,16577400
2026-06-03,EEM,69.5584487915039,22147100
2026-06-04,EEM,68.74269104003906,21260300
2026-06-05,EEM,64.25601196289062,56184500
2026-06-08,EEM,65.4100112915039,29088400
2026-06-09,EEM,65.47965240478516,42106700
2026-06-10,EEM,64.32565307617188,37541900
2026-06-11,EEM,67.15096282958984,41505700
2026-06-12,EEM,67.52899932861328,39782800
2026-06-15,EEM,69.75,37751500
2026-06-16,EEM,68.63999938964844,31283500
2026-06-17,EEM,68.55999755859375,36131300
2026-06-18,EEM,70.79000091552734,49998100
2026-06-22,EEM,71.20999908447266,25302200
2026-06-23,EEM,67.16999816894531,39069000
2026-06-24,EEM,67.25,22973300
2026-06-25,EEM,67.95999908447266,24474400
2026-06-26,EEM,67.19000244140625,24158700
2026-06-29,EEM,67.43000030517578,18609700
2026-06-30,EEM,68.41000366210938,20384300
2026-07-01,EEM,66.4800033569336,28146700
2026-07-02,EEM,65.69999694824219,34258700
2026-07-06,EEM,67.56999969482422,24039300
2026-07-07,EEM,65.72000122070312,26285100
2026-07-08,EEM,66.2300033569336,20723500
2026-07-09,EEM,66.77999877929688,19566800
2026-07-10,EEM,66.9000015258789,18694800
2026-07-13,EEM,64.5,25474800
2026-07-14,EEM,65.66999816894531,18557800
2026-07-15,EEM,65.56999969482422,30073900
2026-07-16,EEM,64.19000244140625,21565700
2026-07-17,EEM,63.290000915527344,35145100
2026-07-20,EEM,63.560001373291016,19269600
2026-07-21,EEM,65.33999633789062,20839300
2026-07-22,EEM,64.98999786376953,13399800
2026-07-23,EEM,64.5999984741211,13003300
2026-07-24,EEM,63.33000183105469,20525600
2026-07-27,EEM,63.619998931884766,23439900
2026-07-28,EEM,62.36000061035156,28991800
2026-07-29,EEM,61.06999969482422,32436600
2026-07-30,EEM,63.59000015258789,42233300
2026-07-31,EEM,64.08999633789062,31148600
2026-08-03,EEM,64.31999969482422,21829600
2026-08-04,EEM,66.0,25811400
2026-08-05,EEM,65.72000122070312,21452700
2026-08-06,EEM,65.0199966430664,20782000
2026-08-07,EEM,65.63999938964844,21462100
2026-08-10,EEM,65.16999816894531,19094800
2026-08-11,EEM,65.43000030517578,9763400
2026-08-12,EEM,66.45999908447266,20256500
2026-08-13,EEM,66.68000030517578,14548800
